ReviewNo,JJP,RBP,JJN,RBN,Polarity,New_sentiment,WordCount,Sentiment
541,0,0,3,0,-1.101515152,neg,41,Negative
542,1,2,8,1,-0.528686869,neg,173,Negative
543,1,0,6,0,-1.175,neg,63,Negative
544,4,1,0,0,3.477678571,pos,195,Positive
545,0,0,1,0,0.491377315,pos,80,Positive
546,2,1,4,0,-0.846666667,neg,102,Negative
547,10,1,2,0,1.045138889,pos,130,Positive
548,1,0,1,0,0.484087302,pos,94,Positive
549,2,4,1,0,0.465037879,pos,91,Positive
550,2,1,5,1,0.456825697,pos,236,Positive
551,3,1,1,0,-0.1,neg,69,Neutral
552,12,3,6,2,1.155939626,pos,248,Positive
553,2,2,3,0,-1.025,neg,70,Negative
554,2,0,7,0,-4.125,neg,63,Negative
555,1,0,1,1,-1.14,neg,75,Negative
556,22,8,19,2,4.564988276,pos,705,Positive
557,11,2,5,2,1.19983631,pos,236,Positive
558,10,8,5,1,2.862569444,pos,258,Positive
559,7,3,16,2,-4.001230159,neg,319,Negative
560,2,1,1,1,-2.098214286,neg,70,Negative
561,3,2,2,0,1.469797464,pos,182,Positive
562,0,1,3,1,1.076666667,pos,85,Positive
563,5,1,5,1,1.19469697,pos,90,Positive
564,1,1,3,0,1.846080031,pos,92,Positive
565,0,1,8,2,-3.791914683,neg,124,Negative
566,17,3,6,0,4.38338459,pos,450,Positive
567,1,0,2,1,1.5,pos,94,Positive
568,1,0,3,0,0.496825397,pos,50,Positive
569,2,0,5,2,-2.046666667,neg,69,Negative
570,4,4,2,0,0.338788265,pos,64,Positive
571,8,0,2,0,2.41489899,pos,144,Positive
572,8,4,2,0,1.541825397,pos,131,Positive
573,4,0,0,0,1.048958333,pos,79,Positive
574,1,0,1,0,-0.3,neg,59,Negative
575,5,1,5,4,0.219583333,pos,274,Positive
576,2,3,4,1,0.844128788,pos,115,Positive
577,8,1,9,3,-4.289801587,neg,222,Negative
578,0,1,5,0,0.355357143,pos,70,Positive
579,3,0,0,0,0.158333333,pos,63,Neutral
580,2,2,2,0,1.585757576,pos,66,Positive
581,6,7,3,0,0.830931337,pos,164,Positive
582,2,0,0,0,1.430176768,pos,42,Positive
583,0,0,2,0,0.171031746,pos,87,Neutral
584,3,0,0,0,0.016666667,pos,72,Neutral
585,3,1,3,0,1.872222222,pos,72,Positive
586,3,0,0,0,2.6,pos,36,Positive
587,11,3,10,0,-0.344712302,neg,407,Negative
588,6,1,2,0,0.916973304,pos,104,Positive
589,1,2,4,0,0.515416667,pos,78,Positive
590,22,3,3,1,8.756878816,pos,536,Positive
591,0,1,10,3,-2.612142857,neg,157,Negative
592,16,2,5,0,3.160357143,pos,259,Positive
593,2,0,0,1,0.273611111,pos,73,Positive
594,2,0,0,0,0.791666667,pos,18,Positive
595,2,2,1,0,0.66125,pos,73,Positive
596,0,2,2,0,-0.129166667,neg,72,Neutral
597,8,4,3,0,2.25215812,pos,105,Positive
598,1,1,0,0,3.016666667,pos,69,Positive
599,3,1,3,0,0.261111111,pos,145,Positive
600,1,0,3,0,0.309583333,pos,77,Positive
601,4,1,3,0,2.8790625,pos,107,Positive
602,2,3,2,0,2.251136364,pos,156,Positive
603,1,1,3,1,-1.437301587,neg,56,Negative
604,2,2,1,0,0.397727273,pos,67,Positive
605,1,0,0,0,1.616420455,pos,98,Positive
606,3,0,1,0,1.818181818,pos,44,Positive
607,5,0,0,0,3.295833333,pos,62,Positive
608,7,4,4,2,3.586289683,pos,227,Positive
609,5,0,3,0,2.988690476,pos,86,Positive
610,4,2,6,0,0.924270833,pos,219,Positive
611,8,6,7,5,-0.808587585,neg,435,Negative
612,0,1,4,0,-0.844583333,neg,112,Negative
613,0,0,4,0,-2.758333333,neg,61,Negative
614,2,1,3,0,1.143333333,pos,126,Positive
615,2,1,4,4,-0.814781746,neg,114,Negative
616,4,2,2,0,3.257142857,pos,237,Positive
617,4,0,2,0,-0.375178571,neg,143,Negative
618,5,0,11,1,1.970674603,pos,270,Positive
619,6,1,2,0,0.584603175,pos,176,Positive
620,9,2,0,0,0.990039683,pos,126,Positive
621,1,1,1,0,1.153333333,pos,56,Positive
622,6,4,3,0,2.120769231,pos,147,Positive
623,1,0,2,0,0.366666667,pos,85,Positive
624,1,0,1,0,0.628787879,pos,55,Positive
625,4,0,9,0,0.233298611,pos,256,Positive
626,4,5,0,0,2.426458333,pos,113,Positive
627,2,1,7,0,-0.505208333,neg,84,Negative
628,2,3,6,0,0.063197691,pos,142,Neutral
629,2,1,1,0,0.4225,pos,55,Positive
630,1,0,1,0,-0.404220779,neg,64,Negative
631,3,1,0,0,5.076041667,pos,89,Positive
632,6,2,0,0,1.951984127,pos,111,Positive
633,2,1,0,0,0.880952381,pos,79,Positive
634,2,1,1,0,0.440694444,pos,64,Positive
635,4,1,6,1,-1.330833333,neg,200,Negative
636,4,3,2,0,0.550178571,pos,58,Positive
637,8,3,13,7,-0.094809704,neg,277,Neutral
638,2,0,0,0,1.252380952,pos,40,Positive
639,1,1,2,1,-0.02354798,neg,74,Neutral
640,2,3,1,0,0.915151515,pos,100,Positive
641,6,4,5,3,3.361944444,pos,307,Positive
642,0,0,7,0,-2.33,neg,95,Negative
643,8,0,4,1,1.964166667,pos,162,Positive
644,1,3,3,0,0.301785714,pos,80,Positive
645,5,1,0,0,1.227054398,pos,93,Positive
646,2,1,5,0,-0.116666667,neg,193,Neutral
647,10,1,4,1,4.634015152,pos,264,Positive
648,4,0,0,0,1.691287879,pos,129,Positive
649,10,2,9,1,2.121662698,pos,428,Positive
650,6,1,0,0,3.222857143,pos,123,Positive
651,5,1,1,2,1.5175,pos,86,Positive
652,7,2,3,0,-0.70922619,neg,162,Negative
653,4,2,2,1,-0.482539683,neg,168,Negative
654,5,1,15,0,0.676269841,pos,242,Positive
655,2,2,1,0,0.122845805,pos,82,Neutral
656,5,1,3,0,1.706944444,pos,106,Positive
657,1,2,0,0,2.282738095,pos,68,Positive
658,2,1,3,0,1.842812049,pos,107,Positive
659,0,1,1,0,-0.45,neg,43,Negative
660,0,0,1,0,-1.133333333,neg,27,Negative
661,8,4,2,0,1.222916667,pos,110,Positive
662,3,2,4,0,0.633888889,pos,72,Positive
663,8,1,0,0,2.197407407,pos,108,Positive
664,12,2,7,1,3.963306406,pos,277,Positive
665,6,1,6,1,0.763059163,pos,124,Positive
666,3,0,0,0,0.414583333,pos,42,Positive
667,2,0,0,0,2.336666667,pos,81,Positive
668,1,1,4,0,0.27984127,pos,95,Positive
669,6,1,2,0,3.823809524,pos,118,Positive
670,4,2,2,4,3.264583333,pos,117,Positive
671,0,1,2,0,-0.701666667,neg,30,Negative
672,9,6,5,1,4.666825397,pos,355,Positive
673,1,0,2,2,0.157083333,pos,85,Neutral
674,0,0,1,0,-2.320833333,neg,87,Negative
675,3,0,6,0,-0.531666667,neg,104,Negative
676,1,2,0,0,0.969611742,pos,34,Positive
677,2,2,0,0,0.763095238,pos,107,Positive
678,15,0,11,8,3.988138736,pos,411,Positive
679,1,1,3,0,-0.051785714,neg,101,Neutral
680,3,2,0,0,1.982081981,pos,68,Positive
681,3,2,4,0,-0.12125,neg,124,Neutral
682,3,0,0,0,2.2375,pos,88,Positive
683,0,0,0,0,0.326666667,pos,21,Positive
684,3,0,3,1,0.251590909,pos,123,Positive
685,4,1,2,2,0.255833333,pos,157,Positive
686,5,1,0,0,1.729910714,pos,86,Positive
687,0,3,3,0,0.998214286,pos,100,Positive
688,13,3,13,2,1.443673902,pos,380,Positive
689,5,2,1,0,2.045714286,pos,88,Positive
690,2,0,2,0,0.250757576,pos,76,Positive
691,2,2,6,0,-0.090198413,neg,155,Neutral
692,0,1,1,2,0.461111111,pos,102,Positive
693,11,5,8,3,5.695690476,pos,467,Positive
694,3,1,2,0,1.9625,pos,72,Positive
695,2,0,12,0,-1.108,neg,130,Negative
696,3,1,2,0,1.296875,pos,109,Positive
697,2,1,1,0,1.650496633,pos,70,Positive
698,3,2,1,3,-0.741666667,neg,73,Negative
699,6,2,3,0,2.169372294,pos,255,Positive
700,2,0,3,1,-0.053719891,neg,82,Neutral
701,3,2,0,0,0.478571429,pos,60,Positive
702,8,5,15,2,0.994229867,pos,495,Positive
703,8,2,2,0,0.856309524,pos,141,Positive
704,1,0,4,1,0.028927091,pos,99,Neutral
705,7,4,3,0,1.116666667,pos,210,Positive
706,7,0,0,0,1.914204545,pos,109,Positive
707,3,1,1,0,2.503333333,pos,96,Positive
708,2,0,2,1,-0.113392857,neg,89,Neutral
709,1,0,2,0,1.903333333,pos,71,Positive
710,7,2,2,1,3.961626984,pos,185,Positive
711,3,0,2,0,1.043181818,pos,73,Positive
712,17,5,9,1,7.120546537,pos,317,Positive
713,0,0,1,0,-0.150952381,neg,75,Neutral
714,5,2,3,1,3.218915344,pos,115,Positive
715,0,2,2,0,-1.305555556,neg,100,Negative
716,5,2,4,2,1.544097222,pos,91,Positive
717,3,2,9,2,0.781896946,pos,245,Positive
718,2,1,1,1,0.089583333,pos,69,Neutral
719,2,1,1,1,0.459206349,pos,137,Positive
720,15,2,8,1,2.407916667,pos,313,Positive
721,1,1,4,1,-0.25,neg,81,Negative
722,5,1,1,1,2.511904762,pos,95,Positive
723,16,12,4,1,3.694268103,pos,407,Positive
724,2,2,2,0,1.079772727,pos,142,Positive
725,3,1,3,0,0.37864899,pos,68,Positive
726,3,2,3,0,2.827083333,pos,119,Positive
727,8,1,9,0,1.069351852,pos,223,Positive
728,3,2,1,0,1.0175,pos,82,Positive
729,1,2,2,0,0.60625,pos,85,Positive
730,3,0,1,0,0.946962482,pos,89,Positive
731,5,1,2,0,-0.147222222,neg,82,Neutral
732,0,0,1,0,0.057708333,pos,83,Neutral
733,4,0,2,0,3.832103175,pos,156,Positive
734,3,3,1,0,2.995833333,pos,100,Positive
735,4,0,2,2,2.494166667,pos,113,Positive
736,0,0,4,2,-2.144166667,neg,72,Negative
737,5,1,6,1,0.4125,pos,113,Positive
738,2,2,4,0,0.246666667,pos,86,Positive
739,1,1,2,0,1.299810606,pos,84,Positive
740,0,0,1,0,-1.37,neg,16,Negative
741,8,3,6,1,0.854015152,pos,212,Positive
742,2,0,3,0,-0.603333333,neg,80,Negative
743,2,3,1,0,0.766488095,pos,59,Positive
744,0,0,4,0,-0.788988095,neg,99,Negative
745,1,1,1,0,1.044570707,pos,137,Positive
746,9,0,2,0,3.831944444,pos,109,Positive
747,9,2,5,1,1.281111111,pos,103,Positive
748,2,2,6,1,-0.609967949,neg,74,Negative
749,8,1,1,0,2.66901455,pos,80,Positive
750,1,0,1,0,0.907142857,pos,69,Positive
751,3,1,8,1,0.739444444,pos,244,Positive
752,3,1,2,0,1.094444444,pos,82,Positive
753,3,0,2,0,-0.764722222,neg,77,Negative
754,3,2,1,0,0.070763889,pos,135,Neutral
755,1,0,2,0,-0.540151515,neg,44,Negative
756,3,0,3,1,0.496439394,pos,77,Positive
757,3,2,5,2,-0.360707071,neg,92,Negative
758,0,0,2,0,-0.266666667,neg,90,Negative
759,1,2,3,1,-0.117063492,neg,151,Neutral
760,1,2,1,0,0.947222222,pos,115,Positive
761,2,1,3,0,0.495726496,pos,112,Positive
762,2,2,7,2,-0.433854167,neg,143,Negative
763,2,0,2,0,-0.433333333,neg,55,Negative
764,6,0,4,6,1.306715507,pos,154,Positive
765,4,0,13,1,-1.67859127,neg,254,Negative
766,1,3,2,0,-0.673,neg,53,Negative
767,4,2,2,2,-0.336485043,neg,126,Negative
768,1,0,0,0,0.217708333,pos,73,Positive
769,0,0,2,0,-0.49672619,neg,73,Negative
770,6,2,3,0,0.114416667,pos,102,Neutral
771,1,1,3,0,-0.752777778,neg,103,Negative
772,0,0,2,1,0.75625,pos,30,Positive
773,4,1,0,0,1.639166667,pos,70,Positive
774,6,4,8,0,-0.517222222,neg,145,Negative
775,1,0,1,0,0.684166667,pos,70,Positive
776,3,1,3,1,-0.783333333,neg,69,Negative
777,2,1,2,0,0.354166667,pos,37,Positive
778,2,1,4,0,-0.175,neg,132,Neutral
779,9,0,4,0,2.589073129,pos,139,Positive
780,1,0,0,0,0.25,pos,29,Positive
781,6,1,1,0,5.061904762,pos,74,Positive
782,2,2,1,0,0.65,pos,40,Positive
783,1,2,10,0,-3.451190476,neg,77,Negative
784,2,2,7,2,1.36031994,pos,108,Positive
785,7,1,4,3,-0.851805556,neg,206,Negative
786,4,1,4,0,0.095,pos,107,Neutral
787,7,0,3,1,2.299270833,pos,94,Positive
788,10,1,4,0,0.213796296,pos,131,Positive
789,0,0,0,0,0.573863636,pos,32,Positive
790,4,2,6,2,0.622751623,pos,208,Positive
791,3,3,3,1,-0.23116342,neg,220,Negative
792,4,0,1,0,4.576944444,pos,110,Positive
793,1,0,2,0,0.33034632,pos,61,Positive
794,2,0,4,1,-1.5,neg,65,Negative
795,10,1,5,1,2.713650794,pos,257,Positive
796,7,0,2,0,1.62375,pos,81,Positive
797,4,6,2,0,1.700111111,pos,107,Positive
798,2,0,4,0,-1.787589286,neg,99,Negative
799,4,1,6,2,0.770684524,pos,156,Positive
800,1,2,0,0,1.822449495,pos,70,Positive
801,7,1,5,0,1.786243386,pos,160,Positive
802,3,1,5,1,1.100462963,pos,274,Positive
803,5,0,0,0,0.943055556,pos,130,Positive
804,8,1,6,1,2.295240385,pos,263,Positive
805,1,0,6,0,-1.711666667,neg,77,Negative
806,4,1,11,3,-0.046349206,neg,133,Neutral
807,1,0,6,0,0.11875,pos,92,Neutral
808,13,4,5,1,2.360208333,pos,154,Positive
809,2,1,4,0,0.552840909,pos,90,Positive
810,5,1,3,1,-0.100740741,neg,142,Neutral
811,8,1,2,0,1.379444444,pos,98,Positive
812,1,1,0,0,2.15,pos,45,Positive
813,4,0,3,1,0.878888889,pos,114,Positive
814,9,7,3,2,2.382638889,pos,307,Positive
815,6,4,2,0,0.913214286,pos,109,Positive
816,7,1,2,0,4.26,pos,224,Positive
817,2,0,0,0,1.4,pos,68,Positive
818,3,2,0,1,0.677083333,pos,110,Positive
819,2,2,4,0,0.086976461,pos,129,Neutral
820,10,1,0,0,1.168973545,pos,97,Positive
821,1,0,2,0,0.483333333,pos,39,Positive
822,4,0,0,0,2.491666667,pos,45,Positive
823,4,1,1,0,0.764285714,pos,56,Positive
824,6,1,17,1,-2.001583522,neg,353,Negative
825,11,2,1,1,5.511041667,pos,219,Positive
826,1,3,2,0,0.699972452,pos,85,Positive
827,2,0,2,0,0.370357143,pos,71,Positive
828,5,0,16,0,-4.559900794,neg,270,Negative
829,1,0,2,0,-0.25,neg,150,Negative
830,11,3,5,1,2.157400794,pos,172,Positive
831,6,1,0,0,1.494444444,pos,55,Positive
832,13,3,0,0,4.452619048,pos,133,Positive
833,0,1,1,1,1.179166667,pos,98,Positive
834,0,1,2,0,0.531428571,pos,57,Positive
835,0,0,1,1,-0.7,neg,30,Negative
836,3,2,4,1,0.709444444,pos,112,Positive
837,3,0,2,0,0.258333333,pos,78,Positive
838,3,1,2,0,0.961111111,pos,67,Positive
839,3,3,0,0,0.627380952,pos,106,Positive
840,4,0,0,0,2.58125,pos,82,Positive
841,0,1,10,1,-0.684656085,neg,128,Negative
842,10,0,5,1,0.358,pos,103,Positive
843,0,0,2,0,-1.295238095,neg,67,Negative
844,2,0,1,0,1.883333333,pos,38,Positive
845,8,0,5,0,1.048823052,pos,143,Positive
846,4,0,2,0,1.546136364,pos,96,Positive
847,1,0,3,1,0.019047619,pos,65,Neutral
848,2,0,5,0,-0.695238095,neg,139,Negative
849,2,1,0,0,1.125,pos,74,Positive
850,1,1,2,0,0.991666667,pos,60,Positive
851,2,0,3,0,-0.480555556,neg,82,Negative
852,4,0,0,0,2.51335034,pos,92,Positive
853,3,2,0,0,2.975,pos,40,Positive
854,4,1,1,0,-0.266666667,neg,81,Negative
855,7,1,5,0,2.049583333,pos,119,Positive
856,7,0,3,0,1.976041667,pos,122,Positive
857,1,0,4,0,-1.423809524,neg,49,Negative
858,17,3,9,0,4.161760462,pos,385,Positive
859,2,0,5,1,-0.941186869,neg,123,Negative
860,1,0,0,0,0.241666667,pos,44,Positive
861,3,0,10,0,-1.686944444,neg,118,Negative
862,3,3,3,1,1.065530303,pos,77,Positive
863,2,1,0,0,0.648065476,pos,25,Positive
864,1,1,1,1,0.125,pos,25,Neutral
865,0,0,4,0,-3.523809524,neg,70,Negative
866,8,0,2,0,2.946111111,pos,77,Positive
867,7,2,4,0,1.437916667,pos,206,Positive
868,6,1,4,2,1.615039683,pos,103,Positive
869,1,1,3,1,-0.158370748,neg,74,Neutral
870,2,4,5,0,1.013621212,pos,165,Positive
871,2,0,0,0,0.832272727,pos,17,Positive
872,4,1,3,1,1.725138889,pos,192,Positive
873,4,4,5,0,0.360481602,pos,159,Positive
874,7,2,4,1,2.678128608,pos,164,Positive
875,4,6,3,1,1.155156025,pos,257,Positive
876,3,1,1,0,1.314646465,pos,80,Positive
877,1,2,3,0,0.358076923,pos,75,Positive
878,3,4,2,1,0.1725,pos,95,Neutral
879,4,1,8,2,-0.405085019,neg,213,Negative
880,2,1,7,1,-0.642063492,neg,79,Negative
881,5,2,3,0,0.254166667,pos,74,Positive
882,0,0,1,0,0.185470085,pos,25,Neutral
883,1,1,3,1,0.100337358,pos,75,Neutral
884,2,3,2,1,1.742361111,pos,138,Positive
885,3,2,5,2,-0.589305556,neg,91,Negative
886,2,0,5,2,-0.545833333,neg,45,Negative
887,3,0,1,1,0.836666667,pos,80,Positive
888,3,0,1,0,1.452777778,pos,79,Positive
889,1,0,4,1,0.666294643,pos,101,Positive
890,3,3,8,0,2.12969697,pos,158,Positive
891,7,1,0,0,2.6625,pos,112,Positive
892,6,0,0,0,1.868975469,pos,192,Positive
893,4,2,2,0,1.406349206,pos,100,Positive
894,4,2,1,0,1.79075,pos,96,Positive
895,2,0,4,0,0.405555556,pos,64,Positive
896,4,5,1,0,3.06875,pos,96,Positive
897,3,1,1,0,1.560265152,pos,67,Positive
898,2,3,2,1,1.23296627,pos,213,Positive
899,2,1,0,1,0.533333333,pos,63,Positive
900,4,0,1,0,0.960606061,pos,78,Positive
901,1,0,0,2,-0.188541667,neg,45,Neutral
902,3,1,3,0,0.002840909,pos,68,Neutral
903,2,2,5,0,0.191666667,pos,96,Neutral
904,3,2,5,1,0.98702381,pos,139,Positive
905,0,2,3,0,-1.194166667,neg,68,Negative
906,3,0,0,0,-0.045,neg,41,Neutral
907,8,3,11,2,0.20575457,pos,428,Positive
908,3,1,4,0,0.893038549,pos,108,Positive
909,1,1,0,0,1.761741175,pos,251,Positive
910,4,1,3,0,3.644871795,pos,127,Positive
911,6,0,0,0,1.170833333,pos,105,Positive
912,5,2,4,1,-0.622344577,neg,237,Negative
913,6,0,1,0,0.416666667,pos,67,Positive
914,2,2,1,0,1.679356061,pos,120,Positive
915,2,2,4,0,0.195069198,pos,165,Neutral
916,2,1,0,0,0.321428571,pos,27,Positive
917,3,3,0,0,1.525694444,pos,89,Positive
918,3,0,7,2,-0.206190476,neg,180,Negative
919,9,3,20,0,0.195674603,pos,437,Neutral
920,4,3,3,0,1.863558201,pos,161,Positive
921,2,1,2,0,-0.197321429,neg,92,Neutral
922,0,0,0,0,-0.366666667,neg,27,Negative
923,10,1,7,3,1.636187424,pos,162,Positive
924,7,1,1,1,1.021111111,pos,93,Positive
925,6,1,1,1,2.50965368,pos,155,Positive
926,2,1,2,1,1.076666667,pos,57,Positive
927,1,0,4,0,-0.683928571,neg,58,Negative
928,8,1,0,0,2.472916667,pos,83,Positive
929,2,0,0,1,0.379126984,pos,64,Positive
930,4,1,3,0,2.189583333,pos,64,Positive
931,4,1,3,1,0.314430014,pos,191,Positive
932,4,1,2,0,-0.18125,neg,87,Neutral
933,3,0,3,1,-0.308333333,neg,61,Negative
934,6,2,10,2,1.319444444,pos,259,Positive
935,6,0,2,0,0.84793956,pos,93,Positive
936,6,1,4,2,1.67020202,pos,320,Positive
937,5,0,2,0,2.430833333,pos,72,Positive
938,1,1,3,1,1.316805556,pos,153,Positive
939,4,0,3,0,-0.513825758,neg,252,Negative
940,0,0,1,0,-0.875,neg,41,Negative
941,2,1,1,0,2.791666667,pos,58,Positive
942,0,0,3,2,-0.388888889,neg,63,Negative
943,15,7,8,0,2.463529942,pos,346,Positive
944,6,1,4,0,0.581111111,pos,185,Positive
945,0,0,6,1,-1.311666667,neg,77,Negative
946,8,2,6,1,2.381309524,pos,196,Positive
947,4,1,3,0,0.447916667,pos,81,Positive
948,8,0,0,0,0.258496732,pos,69,Positive
949,3,1,3,0,0.195003608,pos,160,Neutral
950,4,1,3,0,3.75,pos,90,Positive
951,3,5,5,0,1.194047619,pos,137,Positive
952,4,2,2,0,0.125,pos,91,Neutral
953,1,2,1,0,0.89375,pos,84,Positive
954,5,1,3,0,3.713333333,pos,72,Positive
955,3,1,1,0,0.503703704,pos,69,Positive
956,2,0,1,3,0.240740741,pos,33,Positive
957,4,1,0,0,2.715972222,pos,66,Positive
958,1,0,2,2,-0.583333333,neg,74,Negative
959,4,1,4,0,1.245833333,pos,96,Positive
960,1,1,1,0,0.108459596,pos,92,Neutral
961,2,0,0,0,0.853371212,pos,73,Positive
962,4,2,1,0,1.456944444,pos,82,Positive
963,2,2,2,0,1.709375,pos,115,Positive
964,3,0,0,0,1.668181818,pos,75,Positive
965,0,0,5,1,-1.439642857,neg,63,Negative
966,0,0,2,0,-0.444444444,neg,70,Negative
967,8,4,3,1,1.928041667,pos,255,Positive
968,3,0,0,0,1.466666667,pos,22,Positive
969,1,0,0,0,1.957738095,pos,81,Positive
970,4,1,6,0,0.437595238,pos,217,Positive
971,5,3,4,0,2.653219697,pos,211,Positive
972,4,3,3,0,1.725833333,pos,178,Positive
973,4,0,2,0,0.713333333,pos,68,Positive
974,0,0,2,1,-0.447222222,neg,108,Negative
975,6,0,9,1,-1.2475,neg,150,Negative
976,3,5,3,0,-0.767156966,neg,158,Negative
977,1,0,4,4,-1.225238095,neg,156,Negative
978,2,3,1,1,1.398044218,pos,86,Positive
979,3,5,2,0,1.698679654,pos,198,Positive
980,2,0,4,1,-0.59,neg,71,Negative
981,2,1,1,0,0.4,pos,79,Positive
982,1,0,3,0,1.294967532,pos,79,Positive
983,2,0,0,0,1.128269231,pos,58,Positive
984,7,3,3,0,1.850464466,pos,244,Positive
985,11,7,3,0,1.663557692,pos,207,Positive
986,8,2,3,1,0.150297619,pos,168,Neutral
987,4,0,0,0,-0.0125,neg,57,Neutral
988,4,3,0,0,2.315833333,pos,83,Positive
989,2,1,3,0,0.689285714,pos,123,Positive
990,1,0,0,0,0.267777778,pos,59,Positive
991,7,3,13,1,1.581656746,pos,291,Positive
992,3,0,0,0,2.241666667,pos,41,Positive
993,1,2,2,0,0.054166667,pos,75,Neutral
994,4,2,0,1,1.591666667,pos,100,Positive
995,2,0,3,1,1.931404915,pos,116,Positive
996,0,0,2,2,-2.641666667,neg,43,Negative
997,2,0,11,1,-2.975796131,neg,168,Negative
998,4,1,3,2,0.185416667,pos,119,Neutral
999,10,4,8,0,0.869467787,pos,337,Positive
1000,0,0,3,0,-1.428268849,neg,75,Negative
1001,7,1,1,0,2.796064815,pos,98,Positive
1002,0,1,2,0,-0.991666667,neg,72,Negative
1003,5,3,1,1,1.213333333,pos,70,Positive
1004,4,1,1,2,0.377619048,pos,62,Positive
1005,2,0,5,2,-0.193055556,neg,67,Neutral
1006,0,2,4,0,-1.526666667,neg,72,Negative
1007,8,1,2,1,2.533373016,pos,155,Positive
1008,3,0,3,0,0.390625,pos,69,Positive
1009,1,0,0,0,0.767045455,pos,87,Positive
1010,6,1,4,2,0.624583333,pos,287,Positive
1011,3,1,2,2,1.502777778,pos,72,Positive
1012,3,2,6,0,0.278809524,pos,119,Positive
1013,1,0,5,0,-1.125,neg,166,Negative
1014,2,0,1,0,0.216666667,pos,51,Positive
1015,1,2,1,1,2.400416667,pos,98,Positive
1016,5,2,11,0,0.306865079,pos,299,Positive
1017,3,0,6,0,-0.688412698,neg,108,Negative
1018,13,11,14,3,2.720926768,pos,545,Positive
1019,2,1,1,0,0.197222222,pos,25,Neutral
1020,0,2,2,0,-0.168650794,neg,94,Neutral
1021,3,5,5,0,2.03525974,pos,179,Positive
1022,1,1,1,0,0.827083333,pos,99,Positive
1023,2,1,5,1,-0.645833333,neg,214,Negative
1024,1,0,3,0,-0.240656566,neg,74,Negative
1025,2,1,5,1,-1.070075758,neg,79,Negative
1026,7,2,5,1,1.044652778,pos,163,Positive
1027,2,0,1,0,2,pos,54,Positive
1028,5,1,7,2,2.636031746,pos,231,Positive
1029,12,1,9,3,1.511774892,pos,217,Positive
1030,3,1,6,1,0.57797619,pos,262,Positive
1031,7,2,5,0,0.762922009,pos,233,Positive
1032,0,0,0,0,0.4,pos,36,Positive
1033,2,0,1,0,0.910813492,pos,80,Positive
1034,1,5,0,0,0.59047619,pos,38,Positive
1035,1,0,3,1,0.098611111,pos,73,Neutral
1036,4,1,0,0,1.831388889,pos,40,Positive
1037,2,1,0,0,2.425,pos,42,Positive
1038,9,3,1,1,3.86031746,pos,131,Positive
1039,11,4,8,0,3.692936508,pos,422,Positive
1040,0,1,1,0,0.147272727,pos,60,Neutral
1041,10,2,1,0,3.73362683,pos,392,Positive
1042,2,2,0,0,0.707142857,pos,69,Positive
1043,5,0,9,0,0.095895692,pos,154,Neutral
1044,2,1,0,0,0.06,pos,56,Neutral
1045,4,3,3,0,4.827259199,pos,156,Positive
1046,2,1,0,0,1.414285714,pos,27,Positive
1047,2,0,1,0,0.693148148,pos,84,Positive
1048,3,0,2,0,1.523333333,pos,70,Positive
1049,2,0,2,0,0.641666667,pos,60,Positive
1050,0,0,5,1,-1.64375,neg,213,Negative
1051,1,0,3,1,0.500069444,pos,79,Positive
1052,12,4,2,0,2.594772727,pos,142,Positive
1053,5,1,1,0,2.732936508,pos,38,Positive
1054,7,0,10,1,-2.120029762,neg,179,Negative
1055,6,2,1,1,1.614163961,pos,131,Positive
1056,3,1,0,0,1.967272727,pos,78,Positive
1057,5,3,21,3,-4.839033328,neg,507,Negative
1058,2,0,2,0,0.397348485,pos,87,Positive
1059,1,0,1,0,0.2425,pos,79,Positive
1060,1,0,1,0,-0.468055556,neg,67,Negative
1061,2,2,1,0,0.194642857,pos,91,Neutral
1062,1,0,4,0,-0.49978355,neg,68,Negative
1063,1,0,1,0,-0.188636364,neg,63,Neutral
1064,1,0,0,0,0.2,pos,32,Positive
1065,2,1,1,0,-0.384027778,neg,111,Negative
1066,12,5,11,0,2.667707431,pos,449,Positive
1067,0,0,0,0,0.283333333,pos,49,Positive
1068,0,1,1,0,-0.608333333,neg,26,Negative
1069,4,0,1,0,0.985515873,pos,86,Positive
1070,1,0,2,1,-1.2825,neg,68,Negative
1071,2,0,4,0,-1.538095238,neg,114,Negative
1072,0,0,2,0,0.958658009,pos,64,Positive
1073,3,1,3,0,0.575454545,pos,90,Positive
1074,2,1,2,1,0.603571429,pos,71,Positive
1075,2,0,5,1,-1.256481481,neg,77,Negative
1076,0,0,1,0,0.330555556,pos,96,Positive
1077,0,0,0,0,0.325,pos,28,Positive
1078,9,2,5,0,5.48327381,pos,279,Positive
1079,4,1,7,0,-0.195833333,neg,113,Neutral
1080,1,1,1,0,1.352922078,pos,123,Positive
1081,3,4,1,0,2.150357143,pos,174,Positive
1082,0,0,13,1,-3.47547619,neg,47,Negative
1083,1,3,3,0,1.307833333,pos,87,Positive
1084,5,4,3,0,2.558333333,pos,123,Positive
1085,6,1,2,0,2.125,pos,64,Positive
1086,1,1,2,0,1.582638889,pos,131,Positive
1087,2,0,1,0,1.451666667,pos,61,Positive
1088,3,0,4,0,0.534563492,pos,108,Positive
1089,0,2,3,0,-0.365277778,neg,42,Negative
1090,9,2,1,0,1.256628788,pos,72,Positive
